Name,CreatedBy,CreatedOn,TypeName,Space,Description,ExtSystem,ExtObject,ExtIdentifier,SerialNumber,InstallationDate,WarrantyStartDate,TagNumber,BarCode,AssetIdentifier,Area,Length,,
Fire Protection Fitting_864619,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2D05,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d316b,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864620,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2D05,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d316c,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864622,bill.east@us.army.mil,2013-12-30T08:58:00,M_Cross - Generic_Cross - Generic,2D05,M_Cross - Generic: Cross - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d316e,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864623,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2D05,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d316f,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864624,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2D05,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3170,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864626,bill.east@us.army.mil,2013-12-30T08:58:00,M_Cross - Generic_Cross - Generic,2D05,M_Cross - Generic: Cross - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3172,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864628,bill.east@us.army.mil,2013-12-30T08:58:00,M_Cross - Generic_Cross - Generic,2C19,M_Cross - Generic: Cross - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3174,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864629,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2C19,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3175,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864631,bill.east@us.army.mil,2013-12-30T08:58:00,M_Cross - Generic_Cross - Generic,2C12,M_Cross - Generic: Cross - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3177,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864632,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2C12,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3178,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864634,bill.east@us.army.mil,2013-12-30T08:58:00,M_Cross - Generic_Cross - Generic,2CC5,M_Cross - Generic: Cross - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d317a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864635,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2CC5,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d317b,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864637,bill.east@us.army.mil,2013-12-30T08:58:00,M_Cross - Generic_Cross - Generic,2C13,M_Cross - Generic: Cross - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d317d,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864638,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2C13,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d317e,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864639,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2C13,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d317f,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864640,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2CC5,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3180,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864641,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2C12,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3181,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864642,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2C19,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3182,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864643,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2D05,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3183,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864656,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2AC2,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3190,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864759,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2BC2,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d31f7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864761,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2BC2,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d31f9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864837,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,2C16,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3245,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864838,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2C16,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3246,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864841,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2C14,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3249,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864843,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2C14,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d324b,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864845,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2C13,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d324d,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_864847,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2C13,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d324f,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865196,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2D14,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d33ac,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865199,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2D15,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d33af,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865202,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2D17,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d33b2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865205,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2D19,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d33b5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865533,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2AC1,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d34fd,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865534,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2AC1,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d34fe,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865536,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2AC2,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3500,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865538,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2C19,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3502,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865541,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,2C04,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3505,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865542,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2C04,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3506,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865544,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2C02,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3508,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865546,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2C02,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d350a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865548,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2A09,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d350c,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865550,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2A09,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d350e,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865552,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2A08,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3510,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865554,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2A08,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3512,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865556,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2A07,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3514,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865558,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2A07,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3516,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865560,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2A06,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3518,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865562,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2A06,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d351a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865565,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2A05,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d351d,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865567,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2A05,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d351f,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865569,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,2A04,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3521,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865570,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2A04,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3522,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865572,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,2AC4,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3524,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865573,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2AC4,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3525,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865576,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2AC3,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3528,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865577,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2AC3,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3529,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865580,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2AC3,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d352c,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865581,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2AC3,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d352d,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865584,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2AC3,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3530,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865585,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2AC3,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3531,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865588,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2AC3,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3534,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865590,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2AC3,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3536,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865592,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2AC3,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3538,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865594,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2AC3,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d353a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865596,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2CC2,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d353c,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865598,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2CC2,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d353e,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865600,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2CC2,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3540,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865602,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2CC2,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3542,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865604,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,2CC2,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3544,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865605,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2CC2,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3545,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865608,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2C05,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3548,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
