Name,CreatedBy,CreatedOn,Category,ComponentNames,ExtSystem,ExtObject,ExtIdentifier,Description,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,129_863958,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,131_863963,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,136_863968,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,137_863970,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,138_863972,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,139_863973,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,140_863975,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,141_863977,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,142_863979,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,143_863980,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,144_863986,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,145_863987,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,146_863988,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,147_863989,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,148_863990,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,149_863991,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,150_863993,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,151_863994,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,152_863996,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,153_863997,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,154_863998,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,155_864000,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,156_864001,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,157_864003,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,158_864004,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,159_864006,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,160_864007,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,161_864009,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,162_864012,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,163_864013,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,164_864014,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,165_864015,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,166_864017,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,167_864019,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,168_864021,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,169_864023,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,170_864025,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,174_864031,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,175_864033,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,176_864034,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,177_864035,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,178_864038,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,180_864040,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,181_864041,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,182_864044,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,183_864045,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,184_864046,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,185_864050,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,186_864051,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,187_864052,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,188_864053,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,189_864054,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,190_864055,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,191_864056,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,192_864057,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,193_864058,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,194_864059,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,196_864063,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,197_864064,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,198_864065,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,199_864067,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,200_864069,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,201_864083,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,202_864084,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,203_864085,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,204_864086,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,205_864087,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,206_864094,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,207_864096,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,208_864104,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,209_864105,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,210_864107,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,211_864444,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,212_864448,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,213_864449,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,214_864450,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,Fire Protection Pipe_864506,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,Fire Protection Pipe_864548,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,215_864644,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,FireSprinkler-214,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,217_864646,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,218_864647,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
